date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2008-04-20,Eden Gardens,Indian Premier League,T20,20,RP Singh,Deccan Chargers,1,2,0,0,18,1,19,0,0,0,0,0,1,27,0,28,WP Saha,BB McCullum,RT Ponting,SC Ganguly,DJ Hussey,Mohammad Hafeez,LR Shukla,AB Agarkar,AB Dinda,M Kartik,I Sharma
2008-04-22,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,RP Singh,Deccan Chargers,1,1,0,0,18,1,27,0,0,0,0,0,1,25,0,26,G Gambhir,V Sehwag,S Dhawan,Shoaib Malik,KD Karthik,MK Tiwary,R Bhatia,MF Maharoof,Mohammad Asif,VY Mahesh,GD McGrath
2008-04-24,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,RP Singh,Deccan Chargers,0,0,0,0,25,2,47,1,0,0,0,1,0,54,6,60,Kamran Akmal,GC Smith,YK Pathan,SR Watson,M Kaif,RA Jadeja,SK Warne,D Salunkhe,Pankaj Singh,SK Trivedi,MM Patel
2008-04-27,Dr DY Patil Sports Academy,Indian Premier League,T20,20,RP Singh,Deccan Chargers,0,0,0,0,24,2,19,0,0,0,0,0,0,56,0,56,L Ronchi,ST Jayasuriya,AM Rahane,RV Uthappa,SM Pollock,AM Nayar,DJ Bravo,MA Khote,A Nehra,DS Kulkarni,SD Chitnis
2008-05-01,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,RP Singh,Deccan Chargers,2,2,0,0,23,0,36,0,0,0,0,0,2,0,0,2,SE Marsh,RR Sarwan,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,K Goel,IK Pathan,PP Chawla,S Sreesanth,VRV Singh,Gagandeep Singh
2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,RP Singh,Deccan Chargers,1,3,0,0,18,0,15,0,0,0,0,0,1,4,0,5,JH Kallis,W Jaffer,Misbah-ul-Haq,R Dravid,CL White,V Kohli,B Akhil,SP Goswami,R Vinay Kumar,A Kumble,DW Steyn
2008-05-06,"MA Chidambaram Stadium, Chepauk",Indian Premier League,T20,20,RP Singh,Deccan Chargers,0,0,0,0,18,2,16,1,0,1,0,0,0,62,8,70,PA Patel,SP Fleming,S Anirudha,SK Raina,S Badrinath,MS Dhoni,JA Morkel,Joginder Sharma,MS Gony,M Ntini,M Muralitharan
2008-05-09,Sawai Mansingh Stadium,Indian Premier League,T20,20,RP Singh,Deccan Chargers,2,4,0,0,24,1,24,0,0,0,0,0,2,27,0,29,GC Smith,YK Pathan,M Kaif,SR Watson,NK Patel,RA Jadeja,SK Warne,M Rawat,Sohail Tanvir,SK Trivedi,MM Patel
2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,RP Singh,Deccan Chargers,6,4,1,0,24,1,59,0,0,1,0,0,7,19,8,34,Salman Butt,A Chopra,SC Ganguly,DJ Hussey,T Taibu,LR Shukla,WP Saha,Umar Gul,I Sharma,AB Dinda,M Kartik
2008-05-15,Feroz Shah Kotla,Indian Premier League,T20,20,RP Singh,Deccan Chargers,1,2,0,0,24,1,51,0,0,1,0,0,1,19,8,28,G Gambhir,V Sehwag,S Dhawan,MF Maharoof,TM Dilshan,MK Tiwary,KD Karthik,A Mishra,R Bhatia,GD McGrath,Mohammad Asif
2008-05-18,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,RP Singh,Deccan Chargers,3,3,0,0,24,3,35,2,0,1,0,0,3,95,8,106,ST Jayasuriya,SR Tendulkar,DJ Thornely,AM Nayar,RV Uthappa,DJ Bravo,PR Shah,YV Takawale,RR Raje,A Nehra,CRD Fernando
2008-05-23,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,RP Singh,Deccan Chargers,0,0,0,0,21,0,38,0,0,1,0,0,0,-2,8,6,SE Marsh,KC Sangakkara,Yuvraj Singh,LA Pomersbach,DPMD Jayawardene,PP Chawla,TM Srivastava,RR Powar,Gagandeep Singh,VRV Singh,S Sreesanth
2008-05-03,M Chinnaswamy Stadium,Indian Premier League,T20,20,RP Singh,Deccan Chargers,0,0,0,0,24,3,41,2,0,0,0,0,0,93,0,93,B Chipli,W Jaffer,V Kohli,JH Kallis,Misbah-ul-Haq,R Dravid,MV Boucher,P Kumar,Z Khan,DW Steyn,A Kumble
2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,RP Singh,Deccan Chargers,10,4,1,1,24,0,32,0,0,0,0,0,13,0,0,13,PA Patel,SP Fleming,SK Raina,MS Dhoni,JA Morkel,S Badrinath,A Mukund,M Ntini,M Muralitharan,MS Gony,L Balaji
