date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2008-04-19,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,KC Sangakkara,Kings XI Punjab,54,35,5,2,0,0,0,0,0,1,0,0,75,0,8,83,PA Patel,ML Hayden,MEK Hussey,MS Dhoni,SK Raina,JDP Oram,S Badrinath,Joginder Sharma,P Amarnath,MS Gony,M Muralitharan
2008-04-21,Sawai Mansingh Stadium,Indian Premier League,T20,20,KC Sangakkara,Kings XI Punjab,20,8,3,1,0,0,0,0,0,1,0,0,25,0,8,33,M Kaif,Kamran Akmal,YK Pathan,SR Watson,DS Lehmann,RA Jadeja,Pankaj Singh,D Salunkhe,SK Warne,SK Trivedi,MM Patel
2008-04-25,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,KC Sangakkara,Kings XI Punjab,94,58,13,1,0,0,0,0,0,0,0,0,121,0,0,121,L Ronchi,ST Jayasuriya,RV Uthappa,DJ Bravo,SS Tiwary,SM Pollock,AM Nayar,Harbhajan Singh,MA Khote,DS Kulkarni,A Nehra
2008-04-27,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,KC Sangakkara,Kings XI Punjab,4,2,1,0,0,0,0,0,0,1,0,1,5,0,14,19,G Gambhir,V Sehwag,S Dhawan,Shoaib Malik,MK Tiwary,KD Karthik,R Bhatia,MF Maharoof,VY Mahesh,Mohammad Asif,GD McGrath
2008-05-01,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,KC Sangakkara,Kings XI Punjab,3,4,0,0,0,0,0,0,0,0,0,1,3,0,6,9,AC Gilchrist,VVS Laxman,HH Gibbs,RG Sharma,Shahid Afridi,Y Venugopal Rao,SB Bangar,DNT Zoysa,D Kalyankrishna,RP Singh,PP Ojha
2008-05-03,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,KC Sangakkara,Kings XI Punjab,28,23,5,0,0,0,0,0,0,0,0,0,33,0,0,33,Mohammad Hafeez,SC Ganguly,DB Das,BJ Hodge,DJ Hussey,LR Shukla,WP Saha,AB Agarkar,Umar Gul,I Sharma,AB Dinda
2008-05-28,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,KC Sangakkara,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M Kaif,NK Patel,Younis Khan,SR Watson,YK Pathan,Kamran Akmal,M Rawat,D Salunkhe,Pankaj Singh,SK Trivedi,MM Patel
2008-05-23,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,KC Sangakkara,Kings XI Punjab,50,25,7,2,0,0,0,0,0,0,0,0,75,0,0,75,AC Gilchrist,HH Gibbs,RG Sharma,Y Venugopal Rao,LPC Silva,SB Styris,DB Ravi Teja,SB Bangar,RP Singh,PP Ojha,DP Vijaykumar
2008-05-25,Eden Gardens,Indian Premier League,T20,20,KC Sangakkara,Kings XI Punjab,64,48,7,2,0,0,0,0,0,1,0,0,85,0,8,93,Salman Butt,SC Ganguly,DB Das,DJ Hussey,LR Shukla,WP Saha,A Chopra,Umar Gul,I Sharma,BAW Mendis,AB Dinda
2008-05-31,Wankhede Stadium,Indian Premier League,T20,20,KC Sangakkara,Kings XI Punjab,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,PA Patel,S Vidyut,SK Raina,MS Dhoni,CK Kapugedera,S Badrinath,JA Morkel,MS Gony,L Balaji,M Muralitharan,M Ntini
