date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2008-04-19,Feroz Shah Kotla,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,3,7,0,0,18,0,32,0,0,0,0,0,3,-2,0,1,G Gambhir,V Sehwag,S Dhawan,MK Tiwary,KD Karthik,R Bhatia,M Manhas,DL Vettori,MF Maharoof,B Geeves,GD McGrath
2008-04-21,Sawai Mansingh Stadium,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,24,2,25,1,0,0,0,0,0,60,0,60,K Goel,JR Hopes,KC Sangakkara,DPMD Jayawardene,Yuvraj Singh,IK Pathan,S Sohal,B Lee,PP Chawla,WA Mota,S Sreesanth
2008-04-24,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,19,0,37,0,0,0,0,0,0,-4,0,-4,AC Gilchrist,VVS Laxman,Shahid Afridi,A Symonds,RG Sharma,AS Yadav,SB Bangar,WPUJC Vaas,RP Singh,PP Ojha,D Kalyankrishna
2008-04-26,M Chinnaswamy Stadium,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,24,1,29,0,0,0,0,0,0,25,0,25,S Chanderpaul,R Dravid,LRPL Taylor,JH Kallis,V Kohli,MV Boucher,P Kumar,SB Joshi,Z Khan,R Vinay Kumar,A Kumble
2008-05-01,Sawai Mansingh Stadium,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,24,3,31,2,0,0,0,1,0,95,6,101,Salman Butt,SC Ganguly,AB Agarkar,BJ Hodge,DJ Hussey,LR Shukla,DB Das,WP Saha,Umar Gul,I Sharma,AB Dinda
2008-05-04,Sawai Mansingh Stadium,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,PA Patel,SP Fleming,S Vidyut,SK Raina,S Badrinath,MS Dhoni,JA Morkel,Joginder Sharma,MS Gony,M Muralitharan,M Ntini
2008-05-07,Dr DY Patil Sports Academy,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,1,3,0,0,18,0,24,0,0,0,0,0,1,0,0,1,YV Takawale,ST Jayasuriya,RV Uthappa,DJ Bravo,AM Nayar,DJ Thornely,SM Pollock,SS Tiwary,RR Raje,A Nehra,DS Kulkarni
2008-05-09,Sawai Mansingh Stadium,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,18,2,9,0,0,0,0,0,0,56,0,56,AC Gilchrist,HH Gibbs,SB Styris,RG Sharma,Shahid Afridi,SB Bangar,DB Ravi Teja,Y Venugopal Rao,RP Singh,PP Ojha,DP Vijaykumar
2008-05-11,Sawai Mansingh Stadium,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,24,2,29,2,0,0,0,0,0,66,0,66,G Gambhir,V Sehwag,S Dhawan,AB de Villiers,KD Karthik,TM Dilshan,A Mishra,MF Maharoof,VY Mahesh,GD McGrath,PJ Sangwan
2008-05-28,"Punjab Cricket Association Stadium, Mohali",Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,24,0,48,0,0,0,0,0,0,-4,0,-4,SE Marsh,JR Hopes,Yuvraj Singh,LA Pomersbach,KC Sangakkara,RR Powar,PP Chawla,IK Pathan,VRV Singh,S Sreesanth,WA Mota
2008-05-17,Sawai Mansingh Stadium,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,12,1,23,0,0,2,0,0,0,21,16,37,J Arunkumar,V Kohli,Misbah-ul-Haq,JH Kallis,CL White,R Dravid,DT Patil,P Kumar,Z Khan,A Kumble,Abdur Razzak
2008-05-20,Eden Gardens,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,18,1,26,0,0,0,0,0,0,25,0,25,Salman Butt,Mohammad Hafeez,SC Ganguly,DJ Hussey,DB Das,LR Shukla,WP Saha,AB Agarkar,Umar Gul,I Sharma,AB Dinda
2008-05-26,Sawai Mansingh Stadium,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,24,2,34,0,0,0,0,0,0,50,0,50,ST Jayasuriya,SR Tendulkar,AM Nayar,RV Uthappa,DR Smith,SM Pollock,MK Pandey,YV Takawale,RR Raje,CRD Fernando,A Nehra
2008-05-30,Wankhede Stadium,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,1,2,0,0,18,1,22,0,0,0,0,0,1,25,0,26,G Gambhir,V Sehwag,S Dhawan,MK Tiwary,TM Dilshan,KD Karthik,MF Maharoof,A Mishra,VY Mahesh,Mohammad Asif,GD McGrath
2008-06-01,Dr DY Patil Sports Academy,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,12,0,21,0,0,0,0,0,0,-2,0,-2,PA Patel,S Vidyut,SK Raina,JA Morkel,MS Dhoni,CK Kapugedera,S Badrinath,MS Gony,L Balaji,M Muralitharan,M Ntini
2009-04-30,SuperSport Park,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,2,3,0,0,18,0,35,0,0,0,0,0,2,-4,0,-2,PA Patel,ML Hayden,SK Raina,S Badrinath,JDP Oram,MS Dhoni,JA Morkel,S Tyagi,SB Jakati,L Balaji,M Muralitharan
2009-05-02,St George's Park,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,12,1,13,0,0,1,0,0,0,27,8,35,HH Gibbs,AC Gilchrist,AA Bilakhia,RG Sharma,TL Suman,DR Smith,Y Venugopal Rao,Shoaib Ahmed,PP Ojha,RP Singh,FH Edwards
2009-05-05,Kingsmead,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,24,1,20,1,0,1,0,0,0,37,8,45,S Sohal,KC Sangakkara,K Goel,SM Katich,DPMD Jayawardene,Yuvraj Singh,IK Pathan,PP Chawla,RR Powar,S Sreesanth,YA Abdulla
2009-05-09,De Beers Diamond Oval,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,18,1,23,1,0,0,0,0,0,33,0,33,M Vijay,ML Hayden,SK Raina,S Badrinath,JDP Oram,MS Dhoni,JA Morkel,S Tyagi,SB Jakati,L Balaji,M Muralitharan
2009-05-11,De Beers Diamond Oval,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,1,5,0,0,18,1,33,0,0,0,0,0,1,23,0,24,TL Suman,AC Gilchrist,RG Sharma,A Symonds,DR Smith,WPUJC Vaas,Y Venugopal Rao,DB Ravi Teja,RP Singh,PP Ojha,Shoaib Ahmed
2009-05-14,Kingsmead,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,0,0,0,25,2,19,1,0,0,0,0,0,64,0,64,DJ Bravo,YV Takawale,AM Rahane,ST Jayasuriya,SR Tendulkar,JP Duminy,AM Nayar,Harbhajan Singh,DS Kulkarni,C Nanda,SL Malinga
2009-05-17,OUTsurance Oval,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,6,11,0,0,6,0,9,0,0,0,0,0,2,0,0,2,G Gambhir,V Sehwag,AB de Villiers,TM Dilshan,KD Karthik,A Mishra,M Manhas,MF Maharoof,AM Salvi,A Nehra,DP Nannes
2010-03-18,M Chinnaswamy Stadium,Indian Premier League,T20,20,SK Trivedi,Rajasthan Royals,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,MK Pandey,JH Kallis,RV Uthappa,V Kohli,R Dravid,EJG Morgan,MV Boucher,P Kumar,A Kumble,DW Steyn,R Vinay Kumar
